,product_id,product_name,product_price,product_price_details,product_url
88,0,,,,https://www.tesco.com/groceries/en-GB/products/309757766
89,0,,,,https://www.tesco.com/groceries/en-GB/products/258215420
90,0,,,,https://www.tesco.com/groceries/en-GB/products/301811588
91,0,,,,https://www.tesco.com/groceries/en-GB/products/268776892
92,0,,,,https://www.tesco.com/groceries/en-GB/products/314693453
93,0,,,,https://www.tesco.com/groceries/en-GB/products/314687242
94,0,,,,https://www.tesco.com/groceries/en-GB/products/310125246
95,0,,,,https://www.tesco.com/groceries/en-GB/products/255886418
96,0,,,,https://www.tesco.com/groceries/en-GB/products/314430304
97,0,,,,https://www.tesco.com/groceries/en-GB/products/314299649
98,0,,,,https://www.tesco.com/groceries/en-GB/products/314578187
99,0,,,,https://www.tesco.com/groceries/en-GB/products/314415830
100,0,,,,https://www.tesco.com/groceries/en-GB/products/314931731
101,0,,,,https://www.tesco.com/groceries/en-GB/products/314928655
102,0,,,,https://www.tesco.com/groceries/en-GB/products/314942833
103,0,,,,https://www.tesco.com/groceries/en-GB/products/311796958
104,0,,,,https://www.tesco.com/groceries/en-GB/products/314943331
105,0,,,,https://www.tesco.com/groceries/en-GB/products/314580448
106,0,,,,https://www.tesco.com/groceries/en-GB/products/314301803
107,0,,,,https://www.tesco.com/groceries/en-GB/products/314591084
108,0,,,,https://www.tesco.com/groceries/en-GB/products/314710477
109,0,,,,https://www.tesco.com/groceries/en-GB/products/314576742
110,0,,,,https://www.tesco.com/groceries/en-GB/products/314107544
111,0,,,,https://www.tesco.com/groceries/en-GB/products/314310660
112,0,,,,https://www.tesco.com/groceries/en-GB/products/314941523
113,0,,,,https://www.tesco.com/groceries/en-GB/products/313945618
114,0,,,,https://www.tesco.com/groceries/en-GB/products/306809169
115,0,,,,https://www.tesco.com/groceries/en-GB/products/313949165
116,0,,,,https://www.tesco.com/groceries/en-GB/products/314101320
117,0,,,,https://www.tesco.com/groceries/en-GB/products/314700020
118,0,,,,https://www.tesco.com/groceries/en-GB/products/314108635
119,0,,,,https://www.tesco.com/groceries/en-GB/products/314259421
120,0,,,,https://www.tesco.com/groceries/en-GB/products/314238849
121,0,,,,https://www.tesco.com/groceries/en-GB/products/314072825
122,0,,,,https://www.tesco.com/groceries/en-GB/products/314083236
123,0,,,,https://www.tesco.com/groceries/en-GB/products/314238763
124,0,,,,https://www.tesco.com/groceries/en-GB/products/314258883
125,0,,,,https://www.tesco.com/groceries/en-GB/products/314260326
126,0,,,,https://www.tesco.com/groceries/en-GB/products/314082370
127,0,,,,https://www.tesco.com/groceries/en-GB/products/314081912
128,0,,,,https://www.tesco.com/groceries/en-GB/products/309140142
129,0,,,,https://www.tesco.com/groceries/en-GB/products/314081866
130,0,,,,https://www.tesco.com/groceries/en-GB/products/314082082
131,0,,,,https://www.tesco.com/groceries/en-GB/products/314082289
132,0,,,,https://www.tesco.com/groceries/en-GB/products/314082243
133,0,,,,https://www.tesco.com/groceries/en-GB/products/256069221
134,0,,,,https://www.tesco.com/groceries/en-GB/products/314604557
135,0,,,,https://www.tesco.com/groceries/en-GB/products/289880027
136,0,,,,https://www.tesco.com/groceries/en-GB/products/302292237
137,0,,,,https://www.tesco.com/groceries/en-GB/products/311950315
138,0,,,,https://www.tesco.com/groceries/en-GB/products/313955255
139,0,,,,https://www.tesco.com/groceries/en-GB/products/312363381
140,0,,,,https://www.tesco.com/groceries/en-GB/products/309199343
141,0,,,,https://www.tesco.com/groceries/en-GB/products/306824277
142,0,,,,https://www.tesco.com/groceries/en-GB/products/314576362
143,0,,,,https://www.tesco.com/groceries/en-GB/products/314319034
144,0,,,,https://www.tesco.com/groceries/en-GB/products/309200481
145,0,,,,https://www.tesco.com/groceries/en-GB/products/301796714
146,0,,,,https://www.tesco.com/groceries/en-GB/products/258048715
147,0,,,,https://www.tesco.com/groceries/en-GB/products/252979786
148,0,,,,https://www.tesco.com/groceries/en-GB/products/267227876
149,0,,,,https://www.tesco.com/groceries/en-GB/products/311948100
150,0,,,,https://www.tesco.com/groceries/en-GB/products/314326653
151,0,,,,https://www.tesco.com/groceries/en-GB/products/313947720
152,0,,,,https://www.tesco.com/groceries/en-GB/products/264932512
153,0,,,,https://www.tesco.com/groceries/en-GB/products/313385819
154,0,,,,https://www.tesco.com/groceries/en-GB/products/313754533
155,0,,,,https://www.tesco.com/groceries/en-GB/products/313746013
156,0,,,,https://www.tesco.com/groceries/en-GB/products/302314259
157,0,,,,https://www.tesco.com/groceries/en-GB/products/271577414
158,0,,,,https://www.tesco.com/groceries/en-GB/products/306495423
159,0,,,,https://www.tesco.com/groceries/en-GB/products/283724459
160,0,,,,https://www.tesco.com/groceries/en-GB/products/314843455
161,0,,,,https://www.tesco.com/groceries/en-GB/products/306927927
162,0,,,,https://www.tesco.com/groceries/en-GB/products/312234782
163,0,,,,https://www.tesco.com/groceries/en-GB/products/314422055
164,0,,,,https://www.tesco.com/groceries/en-GB/products/304899489
165,0,,,,https://www.tesco.com/groceries/en-GB/products/293559144
166,0,,,,https://www.tesco.com/groceries/en-GB/products/312221699
167,0,,,,https://www.tesco.com/groceries/en-GB/products/306953227
168,0,,,,https://www.tesco.com/groceries/en-GB/products/312702401
169,0,,,,https://www.tesco.com/groceries/en-GB/products/309483219
170,0,,,,https://www.tesco.com/groceries/en-GB/products/314686139
171,0,,,,https://www.tesco.com/groceries/en-GB/products/314820880
172,0,,,,https://www.tesco.com/groceries/en-GB/products/314298817
173,0,,,,https://www.tesco.com/groceries/en-GB/products/314301262
174,0,,,,https://www.tesco.com/groceries/en-GB/products/309162346
175,0,,,,https://www.tesco.com/groceries/en-GB/products/312695687
176,0,,,,https://www.tesco.com/groceries/en-GB/products/309191904
177,0,,,,https://www.tesco.com/groceries/en-GB/products/309464997
